id,season_id,sc_tid,title,media,official_site_url,wikipedia_url,episodes_count,watchers_count,released_at,nicoch_started_at,created_at,updated_at,fetch_syobocal,twitter_username,twitter_hashtag,released_at_about
874,,,しまじろう ヘソカ,tv,"","",0,0,2010-04-05,,2014-02-10 20:39:18 UTC,2014-02-10 20:39:18 UTC,false,,,
875,,1233,しゅごキャラ!,tv,"","",0,2,2007-10-06,,2014-02-10 20:39:18 UTC,2015-03-21 02:24:59 UTC,false,,,
876,,,しゅごキャラ!!!どっきどき,tv,"","",0,0,2009-10-03,,2014-02-10 20:39:18 UTC,2014-02-10 20:39:18 UTC,false,,,
877,,1510,しゅごキャラ!!どきっ,tv,"","",0,0,2008-10-04,,2014-02-10 20:39:18 UTC,2014-02-10 20:39:18 UTC,false,,,
878,,2522,しろくまカフェ,tv,"","",0,7,2012-04-05,,2014-02-10 20:39:18 UTC,2015-06-10 05:35:41 UTC,false,,,
879,,385,じゃがいぬくん,tv,"","",0,0,2004-04-04,,2014-02-10 20:39:18 UTC,2014-02-10 20:39:18 UTC,false,,,
880,,1397,じゃりン子チエ,tv,"","",0,1,1981-10-03,,2014-02-10 20:39:18 UTC,2014-11-29 15:25:53 UTC,false,,,
881,51,2590,じょしらく,tv,http://www.starchild.co.jp/special/joshiraku/,http://ja.wikipedia.org/wiki/%E3%81%98%E3%82%87%E3%81%97%E3%82%89%E3%81%8F#.E3.83.86.E3.83.AC.E3.83.93.E3.82.A2.E3.83.8B.E3.83.A1,14,38,2012-07-05,,2014-02-10 20:39:18 UTC,2015-07-29 13:25:04 UTC,false,TVjoshiraku,#じょしらく,
882,,1196,シグルイ,tv,"","",0,0,2007-07-19,,2014-02-10 20:39:18 UTC,2014-02-10 20:39:18 UTC,false,,,
883,33,1290,シゴフミ,tv,http://www.shigofumi.com/,https://ja.wikipedia.org/wiki/%E3%82%B7%E3%82%B4%E3%83%95%E3%83%9F,13,4,2008-01-05,,2014-02-10 20:39:18 UTC,2015-06-08 11:40:22 UTC,false,shigofumi_info,#シゴフミ,""
884,,,シスタープリンセス,tv,"","",0,3,2001-04-04,,2014-02-10 20:39:18 UTC,2015-06-08 11:45:39 UTC,false,,,
885,,,シスタープリンセス　Re Pure,tv,"","",0,2,2002-10-02,,2014-02-10 20:39:18 UTC,2015-06-08 11:52:12 UTC,false,,,
886,,881,シティーハンター,tv,"","",0,0,1987-04-06,,2014-02-10 20:39:18 UTC,2014-02-10 20:39:18 UTC,false,,,
887,,,シティーハンター'91,tv,"","",0,0,1991-04-28,,2014-02-10 20:39:18 UTC,2014-02-10 20:39:18 UTC,false,,,
888,,,シティーハンター2,tv,"","",0,0,1988-04-08,,2014-02-10 20:39:18 UTC,2014-02-10 20:39:18 UTC,false,,,
889,,,シティーハンター3,tv,"","",0,0,1989-10-15,,2014-02-10 20:39:18 UTC,2014-02-10 20:39:18 UTC,false,,,
890,,2503,シャイニング・ハーツ　～幸せのパン～,tv,"","",0,3,2012-04-12,,2014-02-10 20:39:18 UTC,2015-06-08 11:45:32 UTC,false,,,
891,,1598,シャングリ・ラ,tv,"","",0,6,2009-04-05,,2014-02-10 20:39:18 UTC,2015-06-08 11:31:50 UTC,false,,,
892,7,232,シャーマンキング,tv,http://www.tv-tokyo.co.jp/anime/shaman/,http://ja.wikipedia.org/wiki/%E3%82%B7%E3%83%A3%E3%83%BC%E3%83%9E%E3%83%B3%E3%82%AD%E3%83%B3%E3%82%B0#.E3.83.86.E3.83.AC.E3.83.93.E3.82.A2.E3.83.8B.E3.83.A1,65,19,2001-07-04,,2014-02-10 20:39:18 UTC,2015-07-29 13:36:32 UTC,false,"","",
893,,648,シュガシュガルーン,tv,"","",0,1,2005-07-02,,2014-02-10 20:39:18 UTC,2015-06-05 08:15:52 UTC,false,,,
894,,,シュヴァリエ～Le Chevalier D'eon～,tv,"","",0,0,2006-08-19,,2014-02-10 20:39:18 UTC,2014-12-10 05:25:19 UTC,false,,,
895,,76,シンデレラボーイ,tv,"","",0,0,2003-06-21,,2014-02-10 20:39:18 UTC,2014-02-10 20:39:18 UTC,false,,,
896,,,シンデレラ物語,tv,"","",0,0,1996-04-04,,2014-02-10 20:39:18 UTC,2014-02-10 20:39:18 UTC,false,,,
897,,2695,ジェネレイターガウル,tv,"","",0,0,1998-10-06,,2014-02-10 20:39:18 UTC,2014-02-10 20:39:18 UTC,false,,,
898,,,ジバクくん,tv,"","",0,0,1999-10-05,,2014-02-10 20:39:18 UTC,2014-02-10 20:39:18 UTC,false,,,
899,,506,ジパング,tv,"","",0,1,2004-10-07,,2014-02-10 20:39:18 UTC,2014-12-23 09:26:49 UTC,false,,,
900,,,ジャングルの王者ターちゃん,tv,"","",0,0,1993-10-14,,2014-02-10 20:39:18 UTC,2014-02-10 20:39:18 UTC,false,,,
901,,2441,ジャングルはいつもハレのちグゥ,tv,"","",0,2,2001-04-03,,2014-02-10 20:39:18 UTC,2015-06-08 11:51:50 UTC,false,,,
902,,,ジャングルブック・少年モーグリ,tv,"","",0,0,1989-10-09,,2014-02-10 20:39:18 UTC,2014-02-10 20:39:18 UTC,false,,,
903,,,ジャングル大帝,tv,"","",0,0,1965-10-06,,2014-02-10 20:39:19 UTC,2014-02-10 20:39:19 UTC,false,,,
904,,,ジャングル大帝 -勇気が未来をかえる-,tv,"","",0,0,2009-09-05,,2014-02-10 20:39:19 UTC,2014-02-10 20:39:19 UTC,false,,,
905,,,ジャンケンマン,tv,"","",0,0,1991-04-04,,2014-02-10 20:39:19 UTC,2014-02-10 20:39:19 UTC,false,,,
906,,1607,ジュエルペット,tv,"","",0,1,2009-04-05,,2014-02-10 20:39:19 UTC,2015-04-23 04:22:02 UTC,false,,,
907,,2496,ジュエルペット きら☆デコッ！,tv,"","",0,1,2012-04-07,,2014-02-10 20:39:19 UTC,2015-04-23 04:21:51 UTC,false,,,
908,,,ジュエルペット てぃんくる,tv,"","",0,1,2010-04-03,,2014-02-10 20:39:19 UTC,2015-04-23 04:22:00 UTC,false,,,
909,,2150,ジュエルペット サンシャイン,tv,"","",0,1,2011-04-02,,2014-02-10 20:39:19 UTC,2015-04-23 04:21:54 UTC,false,,,
910,54,2953,ジュエルペット ハッピネス,tv,http://www.tv-tokyo.co.jp/anime/jp-happiness/index2.html,http://ja.wikipedia.org/wiki/%E3%82%B8%E3%83%A5%E3%82%A8%E3%83%AB%E3%83%9A%E3%83%83%E3%83%88_%E3%83%8F%E3%83%83%E3%83%94%E3%83%8D%E3%82%B9,52,2,2013-04-06,,2014-02-10 20:39:19 UTC,2015-06-05 07:59:10 UTC,false,"","",
911,52,2732,ジョジョの奇妙な冒険,tv,http://jojo-animation.com/fb_bt/,http://ja.wikipedia.org/wiki/%E3%82%B8%E3%83%A7%E3%82%B8%E3%83%A7%E3%81%AE%E5%A5%87%E5%A6%99%E3%81%AA%E5%86%92%E9%99%BA#.E3.82.A2.E3.83.8B.E3.83.A1,26,44,2012-10-05,,2014-02-10 20:39:19 UTC,2015-07-29 13:23:15 UTC,false,anime_jojo,#jojo_anime,
912,,,ジンキ・エクステンド,tv,"","",0,0,2005-01-05,,2014-02-10 20:39:19 UTC,2014-02-10 20:39:19 UTC,false,,,
913,,121,ジーンシャフト,tv,"","",0,0,2001-04-05,,2014-02-10 20:39:19 UTC,2014-02-10 20:39:19 UTC,false,,,
914,,,ジーンダイバー,tv,"","",0,0,1994-04-04,,2014-02-10 20:39:19 UTC,2014-02-10 20:39:19 UTC,false,,,
915,,480,七人のナナ,tv,"","",0,0,2002-01-10,,2014-02-10 20:39:19 UTC,2014-02-10 20:39:19 UTC,false,,,
916,,802,人造人間キカイダー THE ANIMATION,tv,"","",0,0,2000-10-16,,2014-02-10 20:39:19 UTC,2014-02-10 20:39:19 UTC,false,,,
917,51,2587,人類は衰退しました,tv,https://www.maql.co.jp/special/jintai/,http://ja.wikipedia.org/wiki/%E4%BA%BA%E9%A1%9E%E3%81%AF%E8%A1%B0%E9%80%80%E3%81%97%E3%81%BE%E3%81%97%E3%81%9F#.E3.83.86.E3.83.AC.E3.83.93.E3.82.A2.E3.83.8B.E3.83.A1,12,36,2012-07-01,,2014-02-10 20:39:19 UTC,2015-07-29 13:25:33 UTC,false,project_romeo,#jintai,
918,44,2042,侵略！イカ娘,tv,http://www.ika-musume.com/,http://ja.wikipedia.org/wiki/%E4%BE%B5%E7%95%A5!%E3%82%A4%E3%82%AB%E5%A8%98#.E3.83.86.E3.83.AC.E3.83.93.E3.82.A2.E3.83.8B.E3.83.A1,12,47,2010-10-04,,2014-02-10 20:39:19 UTC,2015-07-29 13:22:22 UTC,false,geso_degeso,#イカ娘,
919,48,2252,侵略！？イカ娘,tv,http://www.ika-musume.com/,http://ja.wikipedia.org/wiki/%E4%BE%B5%E7%95%A5!%E3%82%A4%E3%82%AB%E5%A8%98#.E3.83.86.E3.83.AC.E3.83.93.E3.82.A2.E3.83.8B.E3.83.A1,12,36,2011-09-26,,2014-02-10 20:39:19 UTC,2015-07-29 13:25:42 UTC,false,geso_degeso,#イカ娘,
920,,189,出撃！マシンロボレスキュー,tv,"","",0,0,2003-01-08,,2014-02-10 20:39:19 UTC,2014-02-10 20:39:19 UTC,false,,,
921,10,58,十二国記,tv,http://www3.nhk.or.jp/anime/12kokuki/,http://ja.wikipedia.org/wiki/%E5%8D%81%E4%BA%8C%E5%9B%BD%E8%A8%98,45,10,2002-04-09,,2014-02-10 20:39:19 UTC,2015-07-13 05:33:05 UTC,false,"","",
922,,,十二戦支 爆烈エトレンジャー,tv,"","",0,0,1995-03-31,,2014-02-10 20:39:19 UTC,2014-02-10 20:39:19 UTC,false,,,
923,,,十兵衛ちゃん ～ラブリー眼帯の秘密～,tv,"","",0,0,1999-04-05,,2014-02-10 20:39:19 UTC,2014-02-10 20:39:19 UTC,false,,,
924,,324,十兵衛ちゃん２ ～シベリア柳生の逆襲～,tv,"","",0,0,2004-01-07,,2014-02-10 20:39:19 UTC,2014-02-10 20:39:19 UTC,false,,,
925,,,史上最強の弟子 ケンイチ,tv,"","",0,1,2006-10-07,,2014-02-10 20:39:19 UTC,2015-06-05 08:14:19 UTC,false,,,
926,,1039,地獄先生ぬ～べ～,tv,"","",0,1,1996-04-13,,2014-02-10 20:39:19 UTC,2015-06-05 08:14:21 UTC,false,,,
927,,692,地獄少女,tv,"","",0,15,2005-10-04,,2014-02-10 20:39:19 UTC,2015-07-29 13:42:23 UTC,false,,,
928,,1460,地獄少女 三鼎,tv,"","",0,8,2008-10-04,,2014-02-10 20:39:19 UTC,2015-06-08 11:28:58 UTC,false,,,
929,,1022,地獄少女 二籠,tv,"","",0,5,2006-10-07,,2014-02-10 20:39:19 UTC,2015-06-08 11:34:44 UTC,false,,,
930,,749,女子高生 GIRL'S-HIGH,tv,"","",0,0,2006-04-03,,2014-02-10 20:39:19 UTC,2014-02-10 20:39:19 UTC,false,,,
931,,,小公女セーラ,tv,"","",0,0,1985-01-06,,2014-02-10 20:39:19 UTC,2014-02-10 20:39:19 UTC,false,,,
932,,,小公子セディ,tv,"","",0,0,1988-01-10,,2014-02-10 20:39:19 UTC,2014-02-10 20:39:19 UTC,false,,,
933,,842,少女チャングムの夢,tv,"","",0,0,2006-04-08,,2014-02-10 20:39:19 UTC,2014-02-10 20:39:19 UTC,false,,,
934,,235,少女革命ウテナ,tv,http://www.starchild.co.jp/special/utena/,http://ja.wikipedia.org/wiki/%E5%B0%91%E5%A5%B3%E9%9D%A9%E5%91%BD%E3%82%A6%E3%83%86%E3%83%8A,39,19,1997-04-02,,2014-02-10 20:39:19 UTC,2015-07-29 13:36:30 UTC,false,"","",
935,,,少年アシベ,tv,"","",0,0,1991-04-04,,2014-02-10 20:39:19 UTC,2014-02-10 20:39:19 UTC,false,,,
936,,,少年アシベ2,tv,"","",0,0,1992-10-03,,2014-02-10 20:39:19 UTC,2014-02-10 20:39:19 UTC,false,,,
937,,,少年サンタの大冒険！,tv,"","",0,0,1996-04-06,,2014-02-10 20:39:19 UTC,2014-02-10 20:39:19 UTC,false,,,
938,,,少年徳川家康,tv,"","",0,0,1975-04-09,,2014-02-10 20:39:19 UTC,2014-02-10 20:39:19 UTC,false,,,
939,,,少年忍者風のフジ丸,tv,"","",0,0,1964-06-07,,2014-02-10 20:39:19 UTC,2014-02-10 20:39:19 UTC,false,,,
940,,972,少年陰陽師,tv,"","",0,0,2006-10-03,,2014-02-10 20:39:20 UTC,2014-02-10 20:39:20 UTC,false,,,
941,,1545,屍姫 玄,tv,"","",0,4,2009-01-04,,2014-02-10 20:39:20 UTC,2015-06-05 07:53:31 UTC,false,,,
942,,1488,屍姫 赫,tv,"","",0,4,2008-10-04,,2014-02-10 20:39:20 UTC,2015-06-05 07:53:30 UTC,false,,,
943,,1977,屍鬼,tv,"","",0,5,2010-07-08,,2014-02-10 20:39:20 UTC,2015-06-08 11:34:38 UTC,false,,,
944,,2281,巨神ゴーグ,tv,"","",0,0,1984-09-27,,2014-02-10 20:39:20 UTC,2014-02-10 20:39:20 UTC,false,,,
945,,,影技 -SHADOW SKILL-,tv,"","",0,0,1998-07-02,,2014-02-10 20:39:20 UTC,2014-02-10 20:39:20 UTC,false,,,
946,,2027,心霊探偵 八雲,tv,"","",0,6,2010-10-03,,2014-02-10 20:39:20 UTC,2015-06-21 11:45:44 UTC,false,,,
947,,,新オバケのQ太郎,tv,"","",0,0,1971-09-01,,2014-02-10 20:39:20 UTC,2014-02-10 20:39:20 UTC,false,,,
948,,2418,新テニスの王子様,tv,"","",0,6,2012-01-04,,2014-02-10 20:39:20 UTC,2015-07-07 07:50:52 UTC,false,,,
949,,,新ビックリマン,tv,"","",0,1,1989-04-09,,2014-02-10 20:39:20 UTC,2015-06-05 08:14:00 UTC,false,,,
950,,233,新・天地無用！,tv,"","",0,1,1997-04-01,,2014-02-10 20:39:20 UTC,2015-06-05 08:13:56 UTC,false,,,
951,,1058,新・巨人の星,tv,"","",0,0,1977-10-01,,2014-02-10 20:39:20 UTC,2014-02-10 20:39:20 UTC,false,,,
952,,,新・巨人の星2,tv,"","",0,0,1979-04-14,,2014-02-10 20:39:20 UTC,2014-02-10 20:39:20 UTC,false,,,
953,52,2717,新世界より,tv,http://www.tv-asahi.co.jp/shinsekaiyori/,http://ja.wikipedia.org/wiki/%E6%96%B0%E4%B8%96%E7%95%8C%E3%82%88%E3%82%8A_(%E5%B0%8F%E8%AA%AC)#.E3.83.86.E3.83.AC.E3.83.93.E3.82.A2.E3.83.8B.E3.83.A1,25,46,2012-09-28,,2014-02-10 20:39:20 UTC,2015-07-31 19:39:44 UTC,false,,,
954,,335,新世紀エヴァンゲリオン,tv,http://www.evangelion.co.jp/,http://ja.wikipedia.org/wiki/%E6%96%B0%E4%B8%96%E7%B4%80%E3%82%A8%E3%83%B4%E3%82%A1%E3%83%B3%E3%82%B2%E3%83%AA%E3%82%AA%E3%83%B3,26,107,1995-10-04,,2014-02-10 20:39:20 UTC,2015-07-29 13:12:42 UTC,false,"","",
955,,,新世紀伝マーズ,tv,"","",0,0,2002-10-31,,2014-02-10 20:39:20 UTC,2014-02-10 20:39:20 UTC,false,,,
956,,750,新機動戦記ガンダムW,tv,"","",0,8,1995-04-07,,2014-02-10 20:39:20 UTC,2015-06-05 07:48:54 UTC,false,,,
957,,961,新白雪姫伝説プリーティア,tv,"","",0,1,2001-04-04,,2014-02-10 20:39:20 UTC,2014-07-10 12:38:09 UTC,false,,,
958,,,昭和アホ草子あかぬけ一番！,tv,"","",0,0,1985-10-07,,2014-02-10 20:39:20 UTC,2014-02-10 20:39:20 UTC,false,,,
959,,,昭和物語,tv,"","",0,1,2011-04-03,,2014-02-10 20:39:20 UTC,2015-06-08 12:08:14 UTC,false,,,
960,,,時空探偵ゲンシクン,tv,"","",0,0,1998-10-01,,2014-02-10 20:39:20 UTC,2014-02-10 20:39:20 UTC,false,,,
961,,,時空転抄ナスカ,tv,"","",0,0,1998-04-06,,2014-02-10 20:39:20 UTC,2014-02-10 20:39:20 UTC,false,,,
962,,1900,書家,tv,"","",0,0,2010-03-27,,2014-02-10 20:39:20 UTC,2014-02-10 20:39:20 UTC,false,,,
963,,,汐留ケーブルテレビ,tv,"","",0,0,2011-04-12,,2014-02-10 20:39:20 UTC,2014-02-10 20:39:20 UTC,false,,,
964,,,深海伝説マーメノイド,tv,"","",0,0,1997-10-08,,2014-02-10 20:39:20 UTC,2014-02-10 20:39:20 UTC,false,,,
965,24,667,灼眼のシャナ,tv,http://www.shakugan.com/,http://ja.wikipedia.org/wiki/%E7%81%BC%E7%9C%BC%E3%81%AE%E3%82%B7%E3%83%A3%E3%83%8A_(%E3%82%A2%E3%83%8B%E3%83%A1),24,40,2005-10-05,,2014-02-10 20:39:20 UTC,2015-07-29 13:24:43 UTC,false,shanafinal,#shakugan,""
966,,1222,灼眼のシャナⅡ,tv,"","",0,10,2007-10-04,,2014-02-10 20:39:20 UTC,2015-07-15 07:10:21 UTC,false,,,
967,48,,灼眼のシャナⅢ Final,tv,http://www.shakugan.com/index2.html,http://ja.wikipedia.org/wiki/%E7%81%BC%E7%9C%BC%E3%81%AE%E3%82%B7%E3%83%A3%E3%83%8A_(%E3%82%A2%E3%83%8B%E3%83%A1),24,5,2011-10-07,,2014-02-10 20:39:20 UTC,2015-06-02 11:35:34 UTC,false,shanafinal,#shakugan,
968,,,獣兵衛忍風帖　龍宝玉篇,tv,"","",0,0,2003-04-14,,2014-02-10 20:39:20 UTC,2014-02-10 20:39:20 UTC,false,,,
969,,,獣戦士ガルキーバ,tv,"","",0,0,1995-04-04,,2014-02-10 20:39:20 UTC,2014-02-10 20:39:20 UTC,false,,,
970,,2729,獣旋バトル モンスーノ,tv,"","",0,0,2012-10-03,,2014-02-10 20:39:20 UTC,2014-02-10 20:39:20 UTC,false,,,
971,,837,獣王星,tv,"","",0,0,2006-04-13,,2014-02-10 20:39:20 UTC,2014-02-10 20:39:20 UTC,false,,,
972,,,獣神ライガー,tv,"","",0,0,1989-03-11,,2014-02-10 20:39:20 UTC,2014-02-10 20:39:20 UTC,false,,,
973,,1227,獣神演武 -HERO TALES-,tv,"","",0,0,2007-10-07,,2014-02-10 20:39:20 UTC,2014-02-10 20:39:20 UTC,false,,,
974,,,獣装機攻 ダンクーガ ノヴァ,tv,"","",0,0,2007-02-15,,2014-02-10 20:39:20 UTC,2014-02-10 20:39:20 UTC,false,,,
975,,,疾風！アイアンリーガー,tv,"","",0,0,1993-04-06,,2014-02-10 20:39:20 UTC,2014-02-10 20:39:20 UTC,false,,,
976,,,白雪姫の伝説,tv,"","",0,0,1994-04-06,,2014-02-10 20:39:20 UTC,2014-02-10 20:39:20 UTC,false,,,
977,,,真マジンガー衝撃！Z編,tv,"","",0,0,2009-04-04,,2014-02-10 20:39:20 UTC,2014-02-10 20:39:20 UTC,false,,,
978,,919,真・女神転生デビチル,tv,"","",0,1,2000-10-07,,2014-02-10 20:39:21 UTC,2015-06-02 11:51:12 UTC,false,,,
979,,49,真・女神転生Ｄチルドレン ライト＆ダーク,tv,"","",0,0,2002-10-05,,2014-02-10 20:39:21 UTC,2014-02-10 20:39:21 UTC,false,,,
980,,1710,真・恋姫†無双,tv,"","",0,3,2009-10-05,,2014-02-10 20:39:21 UTC,2015-06-08 11:44:49 UTC,false,,,
981,,1883,真・恋姫†無双～乙女大乱～,tv,"","",0,1,2010-04-01,,2014-02-10 20:39:21 UTC,2014-12-01 18:10:49 UTC,false,,,
982,,,真拳伝説タイトロード,tv,"","",0,0,1994-10-07,,2014-02-10 20:39:21 UTC,2014-02-10 20:39:21 UTC,false,,,
983,16,139,真月譚 月姫,tv,http://www.geneon-ent.co.jp/rondorobe/anime/tsukihime/,http://ja.wikipedia.org/wiki/%E7%9C%9F%E6%9C%88%E8%AD%9A_%E6%9C%88%E5%A7%AB,12,3,2003-10-09,,2014-02-10 20:39:21 UTC,2015-06-08 12:49:13 UTC,false,"","",
984,,1971,祝福のカンパネラ,tv,"","",0,2,2010-07-02,,2014-02-10 20:39:21 UTC,2015-07-15 07:30:26 UTC,false,,,
985,,,神八剣伝,tv,"","",0,0,1999-04-03,,2014-02-10 20:39:21 UTC,2014-02-10 20:39:21 UTC,false,,,
986,,1117,神曲奏界ポリフォニカ,tv,"","",0,1,2007-04-03,,2014-02-10 20:39:21 UTC,2014-11-11 04:06:18 UTC,false,,,
987,,,神曲奏界ポリフォニカ　crimsonS,tv,"","",0,1,2009-04-04,,2014-02-10 20:39:21 UTC,2014-11-11 04:06:16 UTC,false,,,
988,,,神秘の世界エルハザード,tv,"","",0,0,1995-10-06,,2014-02-10 20:39:21 UTC,2014-02-10 20:39:21 UTC,false,,,
